kp_0_x,kp_0_y,kp_0_visibility,kp_1_x,kp_1_y,kp_1_visibility,kp_2_x,kp_2_y,kp_2_visibility,kp_3_x,kp_3_y,kp_3_visibility,kp_4_x,kp_4_y,kp_4_visibility,kp_5_x,kp_5_y,kp_5_visibility,kp_6_x,kp_6_y,kp_6_visibility,kp_7_x,kp_7_y,kp_7_visibility,kp_8_x,kp_8_y,kp_8_visibility,kp_9_x,kp_9_y,kp_9_visibility,kp_10_x,kp_10_y,kp_10_visibility,kp_11_x,kp_11_y,kp_11_visibility,kp_12_x,kp_12_y,kp_12_visibility,kp_13_x,kp_13_y,kp_13_visibility,kp_14_x,kp_14_y,kp_14_visibility,kp_15_x,kp_15_y,kp_15_visibility,kp_16_x,kp_16_y,kp_16_visibility,kp_17_x,kp_17_y,kp_17_visibility,kp_18_x,kp_18_y,kp_18_visibility,kp_19_x,kp_19_y,kp_19_visibility,kp_20_x,kp_20_y,kp_20_visibility,kp_21_x,kp_21_y,kp_21_visibility,kp_22_x,kp_22_y,kp_22_visibility,kp_23_x,kp_23_y,kp_23_visibility,kp_24_x,kp_24_y,kp_24_visibility,kp_25_x,kp_25_y,kp_25_visibility,kp_26_x,kp_26_y,kp_26_visibility,kp_27_x,kp_27_y,kp_27_visibility,kp_28_x,kp_28_y,kp_28_visibility,kp_29_x,kp_29_y,kp_29_visibility,kp_30_x,kp_30_y,kp_30_visibility,kp_31_x,kp_31_y,kp_31_visibility,kp_32_x,kp_32_y,kp_32_visibility
0.5036536455154419,0.4448244273662567,0.9999591112136841,0.5053784847259521,0.43688055872917175,0.999818742275238,0.5064984560012817,0.43752431869506836,0.999808132648468,0.5076414346694946,0.438229501247406,0.9997828602790833,0.5015600323677063,0.43511277437210083,0.9998513460159302,0.49946168065071106,0.43446046113967896,0.9998480081558228,0.4973285496234894,0.43387842178344727,0.9998188614845276,0.5062028169631958,0.4422132074832916,0.9996763467788696,0.49085548520088196,0.4359595775604248,0.9998422861099243,0.5037179589271545,0.45587265491485596,0.9998623132705688,0.4986836612224579,0.45479246973991394,0.9998613595962524,0.509835422039032,0.5012995600700378,0.9999091625213623,0.4645335376262665,0.4663674235343933,0.9998340606689453,0.5398332476615906,0.5272840857505798,0.9956692457199097,0.4260610342025757,0.4531771242618561,0.999269425868988,0.570719838142395,0.505165696144104,0.9975165128707886,0.39464807510375977,0.4253934621810913,0.998478353023529,0.5804019570350647,0.4988831579685211,0.9888943433761597,0.3823933005332947,0.42103174328804016,0.9928414821624756,0.5795945525169373,0.49243175983428955,0.990760862827301,0.382810115814209,0.41965165734291077,0.9939823746681213,0.5763879418373108,0.49405473470687866,0.9906783103942871,0.3857171833515167,0.42175352573394775,0.9931405186653137,0.4867854416370392,0.6272531747817993,0.999755322933197,0.4584536552429199,0.6230505704879761,0.9994373917579651,0.4804134666919708,0.7228230237960815,0.9779418110847473,0.4609696567058563,0.7190912961959839,0.9609083533287048,0.4640205204486847,0.8081734776496887,0.9487722516059875,0.4724719822406769,0.768734872341156,0.7599632143974304,0.4569344222545624,0.8175332546234131,0.9023175239562988,0.47660472989082336,0.7719956636428833,0.6251221299171448,0.46947136521339417,0.8387468457221985,0.9558157324790955,0.47210580110549927,0.8062340021133423,0.7952221632003784
0.4988155663013458,0.44192373752593994,0.9999620318412781,0.5024884343147278,0.43417027592658997,0.9998310208320618,0.5040175318717957,0.43507376313209534,0.9998220205307007,0.5055650472640991,0.4360622763633728,0.9997982978820801,0.49770334362983704,0.4314623475074768,0.9998598694801331,0.4957939684391022,0.4303651750087738,0.9998559355735779,0.4938770532608032,0.4292569160461426,0.9998279809951782,0.506122350692749,0.44117531180381775,0.9996997117996216,0.4893699288368225,0.43110668659210205,0.9998497366905212,0.5001862049102783,0.45362621545791626,0.9998725652694702,0.49419811367988586,0.45074862241744995,0.9998706579208374,0.5098376274108887,0.49907174706459045,0.9999133348464966,0.46360963582992554,0.46348029375076294,0.999832272529602,0.5398321747779846,0.5266522169113159,0.9959535598754883,0.42551469802856445,0.45574885606765747,0.9992108941078186,0.5719800591468811,0.5086241960525513,0.9975966215133667,0.39174121618270874,0.4313133656978607,0.9984331130981445,0.5824295878410339,0.5015967488288879,0.9892137050628662,0.38045185804367065,0.4265967905521393,0.9927820563316345,0.5817298293113708,0.49406081438064575,0.9910129904747009,0.38042107224464417,0.4238501489162445,0.9939461946487427,0.5785064101219177,0.49628201127052307,0.9908868670463562,0.3837505578994751,0.42588216066360474,0.9931530356407166,0.4866276681423187,0.6242060661315918,0.9997656941413879,0.4582197368144989,0.6207268238067627,0.9994590282440186,0.4785475730895996,0.7203639149665833,0.9787272810935974,0.460969477891922,0.7190686464309692,0.9614353179931641,0.46246302127838135,0.8084063529968262,0.9519177079200745,0.47384563088417053,0.7707054018974304,0.7695712447166443,0.4562605321407318,0.8190975785255432,0.9069593548774719,0.478402316570282,0.7751863598823547,0.6386426091194153,0.4682268500328064,0.8374952673912048,0.958323061466217,0.47222423553466797,0.8086889982223511,0.8026310801506042
0.4900323152542114,0.43828052282333374,0.9999648332595825,0.4943888485431671,0.43013229966163635,0.9998433589935303,0.4964889883995056,0.43058475852012634,0.999836266040802,0.49833622574806213,0.43113186955451965,0.999813973903656,0.48895007371902466,0.42847293615341187,0.9998683929443359,0.48742103576660156,0.4277280867099762,0.9998641610145569,0.48580560088157654,0.42708441615104675,0.9998371601104736,0.5013416409492493,0.4353768229484558,0.9997246861457825,0.4843921959400177,0.42946338653564453,0.9998573660850525,0.4935031235218048,0.44878336787223816,0.9998834729194641,0.4866863191127777,0.44635269045829773,0.999880313873291,0.5114215612411499,0.4900970458984375,0.9999203085899353,0.4628262221813202,0.4625799357891083,0.999840497970581,0.5418964624404907,0.5214117765426636,0.9962874054908752,0.42574936151504517,0.47531506419181824,0.9990639686584473,0.574996829032898,0.5055039525032043,0.9976743459701538,0.38972383737564087,0.46932440996170044,0.9983481764793396,0.5848643183708191,0.49814215302467346,0.9895363450050354,0.377988338470459,0.4693014919757843,0.9925460815429688,0.5841256976127625,0.4903135597705841,0.9912509918212891,0.3774639368057251,0.4676852524280548,0.9937517046928406,0.5809777975082397,0.49202367663383484,0.991058349609375,0.3813239634037018,0.4685550034046173,0.993026077747345,0.4865197241306305,0.621441662311554,0.9997814893722534,0.45792990922927856,0.6168392300605774,0.9994868040084839,0.4766603112220764,0.7174127101898193,0.9801523089408875,0.4603239893913269,0.7159324884414673,0.9622927308082581,0.46227410435676575,0.8084914088249207,0.956030011177063,0.4752112627029419,0.7704784274101257,0.7816389203071594,0.45636510848999023,0.8204576373100281,0.9112569689750671,0.48041707277297974,0.7750810980796814,0.6598100662231445,0.46552154421806335,0.8333473205566406,0.9616098999977112,0.472133606672287,0.8076579570770264,0.8143475651741028
0.4815254211425781,0.4386790096759796,0.9999638199806213,0.48465999960899353,0.4301816523075104,0.9998407959938049,0.48683395981788635,0.4299943447113037,0.9998385906219482,0.4891694188117981,0.42989200353622437,0.999815821647644,0.4801168441772461,0.4285508692264557,0.9998562335968018,0.4788397550582886,0.42841365933418274,0.9998478293418884,0.4773874580860138,0.42846912145614624,0.9998132586479187,0.4944855570793152,0.43276891112327576,0.9997251629829407,0.47824209928512573,0.4299986660480499,0.9998325705528259,0.4863627851009369,0.44799643754959106,0.9998910427093506,0.479861855506897,0.4468996226787567,0.9998841285705566,0.512293815612793,0.4846087396144867,0.9999271035194397,0.4618860185146332,0.47090619802474976,0.9998526573181152,0.5405193567276001,0.5158420205116272,0.9965329766273499,0.42707473039627075,0.5135608315467834,0.999009370803833,0.554104745388031,0.4960409104824066,0.9974299073219299,0.3909167945384979,0.5343299508094788,0.9981821179389954,0.5565361380577087,0.48369163274765015,0.9886650443077087,0.38045910000801086,0.5429015159606934,0.991806149482727,0.5539324283599854,0.478956937789917,0.9902840852737427,0.38020554184913635,0.5417981147766113,0.9930545687675476,0.5518596768379211,0.48366785049438477,0.9896561503410339,0.3839178681373596,0.539767861366272,0.9922429323196411,0.48937705159187317,0.6130551099777222,0.9997981786727905,0.46018117666244507,0.6112509369850159,0.9994987845420837,0.4801892936229706,0.6893458962440491,0.9802755117416382,0.46046701073646545,0.6996750831604004,0.9584981203079224,0.47204285860061646,0.7848341464996338,0.9580217599868774,0.47428157925605774,0.7652041912078857,0.7728445529937744,0.471497118473053,0.7948859333992004,0.902546226978302,0.4779087007045746,0.7714905738830566,0.6425994634628296,0.4690789580345154,0.8178399205207825,0.9628229737281799,0.47200721502304077,0.8001171946525574,0.8094902038574219
0.4737449884414673,0.4358307421207428,0.999958872795105,0.4761214256286621,0.42692989110946655,0.9998287558555603,0.47776636481285095,0.4259254038333893,0.9998310804367065,0.4797769784927368,0.4248124361038208,0.9998105764389038,0.4720635414123535,0.4282126724720001,0.9998205900192261,0.47104141116142273,0.4283830225467682,0.9997974038124084,0.47005975246429443,0.42857125401496887,0.9997630715370178,0.48684486746788025,0.42434218525886536,0.9997243285179138,0.47269412875175476,0.42941150069236755,0.9997534155845642,0.4789600968360901,0.44300246238708496,0.999895453453064,0.47420522570610046,0.4441727101802826,0.9998818039894104,0.5106483697891235,0.4625740051269531,0.9999339580535889,0.46204617619514465,0.4709310829639435,0.9998652935028076,0.5172532796859741,0.5115792155265808,0.9966972470283508,0.4421145021915436,0.5220429301261902,0.9949968457221985,0.49180811643600464,0.4910397529602051,0.9975292682647705,0.42145073413848877,0.5646768808364868,0.9962559342384338,0.48407891392707825,0.4868435263633728,0.9893308281898499,0.4149424135684967,0.5797308087348938,0.9884468913078308,0.48132333159446716,0.48117637634277344,0.9907448887825012,0.4156014025211334,0.5795303583145142,0.9897966980934143,0.4829605519771576,0.48346805572509766,0.9897340536117554,0.4178272485733032,0.5763510465621948,0.9886223077774048,0.495326429605484,0.5969710946083069,0.9998018741607666,0.46823737025260925,0.5994263887405396,0.9995371103286743,0.4830077588558197,0.6796458959579468,0.9816915392875671,0.4656541645526886,0.6902146935462952,0.9612569212913513,0.4964991509914398,0.7547931671142578,0.9600299000740051,0.4781202971935272,0.7670014500617981,0.7933832406997681,0.49972477555274963,0.759308934211731,0.8916343450546265,0.4828689396381378,0.7745913863182068,0.6662340760231018,0.48734036087989807,0.7916691303253174,0.963956356048584,0.4748327434062958,0.8007593154907227,0.825783371925354
0.47060421109199524,0.43177157640457153,0.9999598264694214,0.47231921553611755,0.4217553734779358,0.9998390674591064,0.47407084703445435,0.4204147756099701,0.9998401403427124,0.4761059880256653,0.41872525215148926,0.9998218417167664,0.4685222804546356,0.4244842827320099,0.9998289942741394,0.4675852358341217,0.42522138357162476,0.9998038411140442,0.46682724356651306,0.42598190903663635,0.9997742176055908,0.4830816090106964,0.4168640673160553,0.9997458457946777,0.47018352150917053,0.4264601171016693,0.9997510313987732,0.47657737135887146,0.4385381042957306,0.9999029636383057,0.47237393260002136,0.4413299858570099,0.9998877048492432,0.5069621801376343,0.4545937776565552,0.9999398589134216,0.4668443500995636,0.4707404673099518,0.9998742341995239,0.48618870973587036,0.4982820749282837,0.9967153072357178,0.4526170790195465,0.5174998641014099,0.9555756449699402,0.4488793909549713,0.49069011211395264,0.9974983930587769,0.44820544123649597,0.5448854565620422,0.9841141700744629,0.43789005279541016,0.4872160851955414,0.9897027015686035,0.448527455329895,0.5603155493736267,0.9738886952400208,0.435991495847702,0.48561593890190125,0.9909243583679199,0.45067644119262695,0.5585411190986633,0.974849283695221,0.44015073776245117,0.4853960871696472,0.9893245697021484,0.4514315724372864,0.5534529089927673,0.9720680713653564,0.501497745513916,0.5908289551734924,0.9998140931129456,0.47674766182899475,0.5949285626411438,0.9995786547660828,0.4920026957988739,0.6853454113006592,0.9832003116607666,0.4750403165817261,0.6902177929878235,0.9636654257774353,0.513462483882904,0.7534012794494629,0.9625168442726135,0.48095768690109253,0.7734278440475464,0.813011646270752,0.5198020339012146,0.757879912853241,0.885078489780426,0.48640742897987366,0.7855411171913147,0.6940574645996094,0.5080098509788513,0.7935198545455933,0.9655864238739014,0.4748341143131256,0.8045136332511902,0.8417027592658997
0.4689303934574127,0.43209174275398254,0.9998640418052673,0.47017303109169006,0.42292481660842896,0.9996823072433472,0.47175997495651245,0.4225618243217468,0.9997150301933289,0.47338512539863586,0.4216679632663727,0.9996891617774963,0.4668926000595093,0.42596879601478577,0.9995607733726501,0.4661920666694641,0.42699840664863586,0.9994552135467529,0.4655758738517761,0.42795076966285706,0.9993818402290344,0.4803566634654999,0.4205893576145172,0.9996482729911804,0.4700055718421936,0.4266242980957031,0.9991195797920227,0.474416047334671,0.4408070743083954,0.9997806549072266,0.4714183211326599,0.442327618598938,0.9995993375778198,0.5042628049850464,0.4585316479206085,0.9999340772628784,0.4750475585460663,0.47060319781303406,0.9998350143432617,0.480761855840683,0.49788179993629456,0.9939908981323242,0.4628537595272064,0.5063778758049011,0.9003954529762268,0.46066659688949585,0.5046573281288147,0.9916024208068848,0.45461538434028625,0.5133892893791199,0.9452646374702454,0.4538479447364807,0.5088106989860535,0.9820367097854614,0.4501635730266571,0.5209386944770813,0.9312326908111572,0.45293283462524414,0.5054484605789185,0.9831659197807312,0.4551169276237488,0.518680989742279,0.9329674243927002,0.45598146319389343,0.5047301054000854,0.9774987101554871,0.4579976499080658,0.5167832970619202,0.9301626086235046,0.5074100494384766,0.5974605679512024,0.9995778203010559,0.48402389883995056,0.5976527333259583,0.9994736313819885,0.512363612651825,0.6917381882667542,0.9841144680976868,0.47944650053977966,0.6909420490264893,0.9666088819503784,0.5221769213676453,0.769012987613678,0.9657694101333618,0.4833844006061554,0.7751848697662354,0.8311761021614075,0.5248180627822876,0.7725686430931091,0.8898271918296814,0.4872370660305023,0.7884472608566284,0.7222474813461304,0.5120313763618469,0.800117552280426,0.9683983325958252,0.47385624051094055,0.8044393062591553,0.8568087220191956
0.47127488255500793,0.4332149922847748,0.9998713135719299,0.4721790552139282,0.4232005178928375,0.9997058510780334,0.47359856963157654,0.4235343635082245,0.9997355937957764,0.4751441776752472,0.4231862723827362,0.9997128844261169,0.4692458212375641,0.42740321159362793,0.999591052532196,0.46854618191719055,0.428465873003006,0.9994909167289734,0.4678786098957062,0.4294392466545105,0.999424159526825,0.4821206331253052,0.4219447076320648,0.9996782541275024,0.47200891375541687,0.4271485507488251,0.99916672706604,0.4766395688056946,0.4420783221721649,0.9997934103012085,0.4737923741340637,0.44325491786003113,0.9996132850646973,0.5050580501556396,0.45616230368614197,0.999938428401947,0.48111650347709656,0.47069644927978516,0.9998229742050171,0.48834532499313354,0.4995974600315094,0.9921897053718567,0.4718375504016876,0.5171733498573303,0.8407344818115234,0.473507821559906,0.5132265686988831,0.9885985851287842,0.461361289024353,0.5202082395553589,0.901910662651062,0.4667432904243469,0.5207121968269348,0.9782398343086243,0.4569493532180786,0.523755669593811,0.8869626522064209,0.46502000093460083,0.5157231688499451,0.979260265827179,0.4583274722099304,0.5191885828971863,0.8892307877540588,0.46760043501853943,0.5136606693267822,0.9710182547569275,0.4615022838115692,0.5180668830871582,0.8866850137710571,0.5143035650253296,0.6000317335128784,0.99955815076828,0.4920339286327362,0.6013348698616028,0.9994720220565796,0.5160293579101562,0.6922550201416016,0.9852343201637268,0.4864063262939453,0.6908984780311584,0.9691303372383118,0.5228674411773682,0.7742720246315002,0.9686374664306641,0.48424673080444336,0.7780965566635132,0.8473503589630127,0.5258693695068359,0.7813377380371094,0.8933176398277283,0.48745259642601013,0.7924254536628723,0.7456685900688171,0.5136206150054932,0.8028971552848816,0.9707196950912476,0.4738258123397827,0.8044558167457581,0.8700213432312012
0.47526314854621887,0.4344160854816437,0.9998553395271301,0.47665295004844666,0.4233590364456177,0.9996687769889832,0.4781535267829895,0.4243921935558319,0.9997032880783081,0.4797832667827606,0.4240703582763672,0.9996790885925293,0.4732796251773834,0.42894992232322693,0.9995580315589905,0.4723109006881714,0.4302176833152771,0.9994611740112305,0.4713534116744995,0.4314042031764984,0.9993978142738342,0.48440560698509216,0.42240986227989197,0.9996518492698669,0.47303152084350586,0.42993414402008057,0.9990723729133606,0.4784345328807831,0.44284412264823914,0.9997838139533997,0.475053995847702,0.4447397291660309,0.99959397315979,0.5128759741783142,0.4599542021751404,0.9999356269836426,0.4825340807437897,0.47631406784057617,0.9998008608818054,0.4986599385738373,0.5177482962608337,0.9912708401679993,0.47088533639907837,0.5418186187744141,0.8094516396522522,0.47038528323173523,0.5556153059005737,0.9869757890701294,0.47538480162620544,0.5735923051834106,0.8811689615249634,0.46707049012184143,0.5711857676506042,0.9753783345222473,0.47636786103248596,0.5930127501487732,0.8620460629463196,0.4645887315273285,0.5683783292770386,0.9762033820152283,0.47699519991874695,0.5881190299987793,0.8639803528785706,0.46633923053741455,0.5634490847587585,0.9659945368766785,0.47730907797813416,0.5827488303184509,0.8585795164108276,0.5205410122871399,0.6009483337402344,0.999381959438324,0.4960731863975525,0.601459801197052,0.9993629455566406,0.5186696648597717,0.6942344307899475,0.9859171509742737,0.4866518974304199,0.6912037134170532,0.9712704420089722,0.5233017802238464,0.7755791544914246,0.9707127809524536,0.4848499894142151,0.7785496115684509,0.8616145849227905,0.5252997279167175,0.7844507098197937,0.8870781064033508,0.48772555589675903,0.7921587824821472,0.7637822031974792,0.5133087635040283,0.8045427203178406,0.9716763496398926,0.47344204783439636,0.8052175045013428,0.8813313245773315
0.4819825291633606,0.4403468370437622,0.9998624324798584,0.483280748128891,0.42845726013183594,0.9996784925460815,0.4855085015296936,0.4276348352432251,0.9997120499610901,0.4875856041908264,0.42652571201324463,0.9996911287307739,0.4795039892196655,0.4338492155075073,0.9995764493942261,0.47884753346443176,0.4348858594894409,0.9994879364967346,0.47818878293037415,0.4357459545135498,0.9994322657585144,0.4935522675514221,0.4236519932746887,0.9996609091758728,0.4809798300266266,0.4352225661277771,0.9991063475608826,0.488364577293396,0.44727787375450134,0.999796450138092,0.4835881292819977,0.45167219638824463,0.999616801738739,0.5219801068305969,0.46283894777297974,0.99993896484375,0.48539263010025024,0.48437872529029846,0.999800980091095,0.5256351232528687,0.5330343842506409,0.9914720058441162,0.4776141047477722,0.5475788116455078,0.8080059885978699,0.5119560360908508,0.5984841585159302,0.9873113632202148,0.4704791307449341,0.612668514251709,0.8803076148033142,0.5102007985115051,0.6197559237480164,0.9758856892585754,0.47114619612693787,0.6327347159385681,0.8563047647476196,0.5030496120452881,0.6170620918273926,0.9766463041305542,0.47303855419158936,0.6314770579338074,0.8585290908813477,0.5017175674438477,0.6112642288208008,0.9662998914718628,0.47394058108329773,0.6252514719963074,0.8530048131942749,0.5278806090354919,0.6017414331436157,0.9993286728858948,0.5018466114997864,0.6018087267875671,0.9993594884872437,0.5244060754776001,0.6952453851699829,0.9866136908531189,0.4869459569454193,0.6887037754058838,0.9730596542358398,0.5236253142356873,0.7756738066673279,0.9726258516311646,0.4875222444534302,0.7765680551528931,0.8742339015007019,0.5248070955276489,0.7853430509567261,0.882073163986206,0.4920457899570465,0.7878655791282654,0.7806375622749329,0.5164368152618408,0.8036530613899231,0.9721927642822266,0.4752815365791321,0.8051847219467163,0.8912448883056641
