kp_0_x,kp_0_y,kp_0_visibility,kp_1_x,kp_1_y,kp_1_visibility,kp_2_x,kp_2_y,kp_2_visibility,kp_3_x,kp_3_y,kp_3_visibility,kp_4_x,kp_4_y,kp_4_visibility,kp_5_x,kp_5_y,kp_5_visibility,kp_6_x,kp_6_y,kp_6_visibility,kp_7_x,kp_7_y,kp_7_visibility,kp_8_x,kp_8_y,kp_8_visibility,kp_9_x,kp_9_y,kp_9_visibility,kp_10_x,kp_10_y,kp_10_visibility,kp_11_x,kp_11_y,kp_11_visibility,kp_12_x,kp_12_y,kp_12_visibility,kp_13_x,kp_13_y,kp_13_visibility,kp_14_x,kp_14_y,kp_14_visibility,kp_15_x,kp_15_y,kp_15_visibility,kp_16_x,kp_16_y,kp_16_visibility,kp_17_x,kp_17_y,kp_17_visibility,kp_18_x,kp_18_y,kp_18_visibility,kp_19_x,kp_19_y,kp_19_visibility,kp_20_x,kp_20_y,kp_20_visibility,kp_21_x,kp_21_y,kp_21_visibility,kp_22_x,kp_22_y,kp_22_visibility,kp_23_x,kp_23_y,kp_23_visibility,kp_24_x,kp_24_y,kp_24_visibility,kp_25_x,kp_25_y,kp_25_visibility,kp_26_x,kp_26_y,kp_26_visibility,kp_27_x,kp_27_y,kp_27_visibility,kp_28_x,kp_28_y,kp_28_visibility,kp_29_x,kp_29_y,kp_29_visibility,kp_30_x,kp_30_y,kp_30_visibility,kp_31_x,kp_31_y,kp_31_visibility,kp_32_x,kp_32_y,kp_32_visibility,vel_kp_0,vel_kp_1,vel_kp_2,vel_kp_3,vel_kp_4,vel_kp_5,vel_kp_6,vel_kp_7,vel_kp_8,vel_kp_9,vel_kp_10,vel_kp_11,vel_kp_12,vel_kp_13,vel_kp_14,vel_kp_15,vel_kp_16,vel_kp_17,vel_kp_18,vel_kp_19,vel_kp_20,vel_kp_21,vel_kp_22,vel_kp_23,vel_kp_24,vel_kp_25,vel_kp_26,vel_kp_27,vel_kp_28,vel_kp_29,vel_kp_30,vel_kp_31,vel_kp_32,left_knee_angle,right_knee_angle
0.4988155663013458,0.4419237375259399,0.999962031841278,0.5024884343147278,0.4341702759265899,0.9998310208320618,0.5040175318717957,0.4350737631320953,0.9998220205307008,0.5055650472640991,0.4360622763633728,0.99979829788208,0.497703343629837,0.4314623475074768,0.9998598694801332,0.4957939684391022,0.4303651750087738,0.999855935573578,0.4938770532608032,0.4292569160461426,0.9998279809951782,0.506122350692749,0.4411753118038177,0.9996997117996216,0.4893699288368225,0.431106686592102,0.9998497366905212,0.5001862049102783,0.4536262154579162,0.9998725652694702,0.4941981136798858,0.4507486224174499,0.9998706579208374,0.5098376274108887,0.4990717470645904,0.9999133348464966,0.4636096358299255,0.4634802937507629,0.999832272529602,0.5398321747779846,0.5266522169113159,0.9959535598754884,0.4255146980285644,0.4557488560676574,0.9992108941078186,0.5719800591468811,0.5086241960525513,0.9975966215133668,0.3917412161827087,0.4313133656978607,0.9984331130981444,0.5824295878410339,0.5015967488288879,0.9892137050628662,0.3804518580436706,0.4265967905521393,0.9927820563316344,0.5817298293113708,0.4940608143806457,0.9910129904747008,0.3804210722446441,0.4238501489162445,0.9939461946487428,0.5785064101219177,0.496282011270523,0.9908868670463562,0.3837505578994751,0.4258821606636047,0.9931530356407166,0.4866276681423187,0.6242060661315918,0.999765694141388,0.4582197368144989,0.6207268238067627,0.9994590282440186,0.4785475730895996,0.7203639149665833,0.9787272810935974,0.460969477891922,0.7190686464309692,0.961435317993164,0.4624630212783813,0.8084063529968262,0.9519177079200744,0.4738456308841705,0.7707054018974304,0.7695712447166443,0.4562605321407318,0.8190975785255432,0.906959354877472,0.478402316570282,0.7751863598823547,0.6386426091194153,0.4682268500328064,0.8374952673912048,0.958323061466217,0.4722242355346679,0.8086889982223511,0.8026310801506042,0.2852659480093026,0.2715100141587361,0.2629583927133642,0.2625038945051207,0.2774899690760216,0.2633518798309516,0.2507614192292844,0.2254548575471695,0.157259129721417,0.2475986159588989,0.2611056258818212,0.2734020787418285,0.0358042352738095,0.1689708523085518,0.5870284580656,0.130204217739585,1.1419362385662812,0.1267908925390467,1.2832709796193629,0.1334312250832496,1.318042053542189,0.1477059665083346,1.2822534389119415,0.0829953152347121,0.1169514713378176,0.1050915329220254,0.0960569003537262,0.0062154394413426,0.0415309633176903,0.0409222005648619,0.0605251215865759,0.1485655688384379,0.0310504990401772,91.15214878854192,0.194116778015629
0.4900323152542114,0.4382805228233337,0.9999648332595824,0.4943888485431671,0.4301322996616363,0.9998433589935304,0.4964889883995056,0.4305847585201263,0.999836266040802,0.4983362257480621,0.4311318695545196,0.999813973903656,0.4889500737190246,0.4284729361534118,0.999868392944336,0.4874210357666015,0.4277280867099762,0.9998641610145568,0.4858056008815765,0.4270844161510467,0.9998371601104736,0.5013416409492493,0.4353768229484558,0.9997246861457824,0.4843921959400177,0.4294633865356445,0.9998573660850524,0.4935031235218048,0.4487833678722381,0.999883472919464,0.4866863191127777,0.4463526904582977,0.999880313873291,0.5114215612411499,0.4900970458984375,0.9999203085899352,0.4628262221813202,0.4625799357891083,0.999840497970581,0.5418964624404907,0.5214117765426636,0.9962874054908752,0.4257493615150451,0.4753150641918182,0.9990639686584472,0.574996829032898,0.5055039525032043,0.9976743459701538,0.3897238373756408,0.4693244099617004,0.9983481764793396,0.5848643183708191,0.4981421530246734,0.9895363450050354,0.377988338470459,0.4693014919757843,0.9925460815429688,0.5841256976127625,0.4903135597705841,0.9912509918212892,0.3774639368057251,0.4676852524280548,0.9937517046928406,0.5809777975082397,0.4920236766338348,0.991058349609375,0.3813239634037018,0.4685550034046173,0.993026077747345,0.4865197241306305,0.621441662311554,0.9997814893722534,0.4579299092292785,0.6168392300605774,0.999486804008484,0.4766603112220764,0.7174127101898193,0.9801523089408876,0.4603239893913269,0.7159324884414673,0.962292730808258,0.4622741043567657,0.8084914088249207,0.956030011177063,0.4752112627029419,0.7704784274101257,0.7816389203071594,0.4563651084899902,0.8204576373100281,0.9112569689750672,0.4804170727729797,0.7750810980796814,0.6598100662231445,0.4655215442180633,0.8333473205566406,0.9616098999977112,0.472133606672287,0.8076579570770264,0.8143475651741028,0.2554866636019298,0.2918692233533089,0.2901919172543937,0.2775082979571147,0.2650071997728748,0.2582586873197736,0.2559380456626353,0.2200599488946957,0.185200409607602,0.2155071295514411,0.2053903467195824,0.1667156267413883,0.2513753432148193,0.1721242055922637,1.1480617539650484,0.6880592205474397,1.9504945882862976,0.954029875064654,2.2092445255876885,0.967752930186326,2.224906624409018,0.9087993748124816,2.1378025008757677,0.2657982735872894,0.1807415339610806,0.8486340705316247,0.4877410311017767,0.7678444882811687,0.1606663964417777,0.8914038312277409,0.1313979261483697,0.4773061743160839,0.2262546474929397,105.8321502622102,0.122449782717876
0.4815254211425781,0.4386790096759796,0.9999638199806212,0.4846599996089935,0.4301816523075104,0.9998407959938048,0.4868339598178863,0.4299943447113037,0.9998385906219482,0.4891694188117981,0.4298920035362243,0.999815821647644,0.4801168441772461,0.4285508692264557,0.9998562335968018,0.4788397550582886,0.4284136593341827,0.9998478293418884,0.4773874580860138,0.4284691214561462,0.9998132586479188,0.4944855570793152,0.4327689111232757,0.9997251629829408,0.4782420992851257,0.4299986660480499,0.999832570552826,0.4863627851009369,0.447996437549591,0.9998910427093506,0.479861855506897,0.4468996226787567,0.9998841285705566,0.512293815612793,0.4846087396144867,0.9999271035194396,0.4618860185146332,0.4709061980247497,0.9998526573181152,0.5405193567276001,0.5158420205116272,0.99653297662735,0.4270747303962707,0.5135608315467834,0.999009370803833,0.554104745388031,0.4960409104824066,0.99742990732193,0.3909167945384979,0.5343299508094788,0.9981821179389954,0.5565361380577087,0.4836916327476501,0.9886650443077089,0.3804591000080108,0.5429015159606934,0.991806149482727,0.5539324283599854,0.478956937789917,0.9902840852737428,0.3802055418491363,0.5417981147766113,0.9930545687675476,0.5518596768379211,0.4836678504943847,0.989656150341034,0.3839178681373596,0.539767861366272,0.9922429323196412,0.4893770515918731,0.6130551099777222,0.9997981786727904,0.460181176662445,0.6112509369850159,0.9994987845420836,0.4801892936229706,0.6893458962440491,0.9802755117416382,0.4604670107364654,0.6996750831604004,0.9584981203079224,0.4720428586006164,0.7848341464996338,0.9580217599868774,0.4742815792560577,0.7652041912078857,0.7728445529937744,0.471497118473053,0.7948859333992004,0.902546226978302,0.4779087007045746,0.7714905738830566,0.6425994634628296,0.4690789580345154,0.8178399205207825,0.96282297372818,0.4720072150230407,0.8001171946525574,0.8094902038574219,0.2485618333020109,0.2741041350582403,0.298160700191986,0.3203403602462794,0.2418120266260048,0.2339521223068426,0.2198525202592296,0.3412489734475291,0.1673686535007664,0.2678910661504142,0.1883883256198078,0.6628825795759451,0.0048623830107189,0.7096010587102238,0.5180025663722079,1.8749115711983584,1.2914843656057196,2.175772365362042,1.5135871789635067,2.179290287349271,1.5520728847588114,2.066982436324999,1.4964484516901573,0.5144721413615915,0.4292434935014571,0.3030352729258551,0.3236741922480783,1.1621160062335554,0.1271585833212805,1.3624504195950526,0.1754910460177853,0.9573662747364564,0.0869271927180869,130.7155795239987,0.0102273882695135
0.4737449884414673,0.4358307421207428,0.999958872795105,0.4761214256286621,0.4269298911094665,0.9998287558555604,0.4777663648128509,0.4259254038333893,0.9998310804367064,0.4797769784927368,0.4248124361038208,0.9998105764389038,0.4720635414123535,0.4282126724720001,0.999820590019226,0.4710414111614227,0.4283830225467682,0.9997974038124084,0.4700597524642944,0.4285712540149688,0.9997630715370178,0.4868448674678802,0.4243421852588653,0.9997243285179138,0.4726941287517547,0.4294115006923675,0.9997534155845642,0.4789600968360901,0.4430024623870849,0.999895453453064,0.4742052257061004,0.4441727101802826,0.9998818039894104,0.5106483697891235,0.4625740051269531,0.9999339580535888,0.4620461761951446,0.4709310829639435,0.9998652935028076,0.5172532796859741,0.5115792155265808,0.9966972470283508,0.4421145021915436,0.5220429301261902,0.9949968457221984,0.4918081164360046,0.4910397529602051,0.9975292682647704,0.4214507341384887,0.5646768808364868,0.9962559342384338,0.4840789139270782,0.4868435263633728,0.98933082818985,0.4149424135684967,0.5797308087348938,0.9884468913078308,0.4813233315944671,0.4811763763427734,0.9907448887825012,0.4156014025211334,0.5795303583145142,0.9897966980934144,0.4829605519771576,0.4834680557250976,0.9897340536117554,0.4178272485733032,0.5763510465621948,0.9886223077774048,0.495326429605484,0.5969710946083069,0.9998018741607666,0.4682373702526092,0.5994263887405396,0.9995371103286744,0.4830077588558197,0.6796458959579468,0.9816915392875672,0.4656541645526886,0.6902146935462952,0.9612569212913512,0.4964991509914398,0.7547931671142578,0.9600299000740052,0.4781202971935272,0.7670014500617981,0.7933832406997681,0.4997247755527496,0.759308934211731,0.8916343450546265,0.4828689396381378,0.7745913863182068,0.6662340760231018,0.487340360879898,0.7916691303253174,0.963956356048584,0.4748327434062958,0.8007593154907227,0.825783371925354,0.1539713538398226,0.1926374596909521,0.1990514696265028,0.2132533271275458,0.1542636616365933,0.1405240122255669,0.1242515153708252,0.2511492105580425,0.1162429887922837,0.1518126690393952,0.1014457708169699,0.2637135229058921,0.1440587603380466,1.0137254602939578,0.3432917302240985,1.287904479428717,0.9983803604038431,1.3857109090468875,1.163794051180072,1.366461321479422,1.2262650001530158,1.2855962618621646,1.2199253083092854,0.2612085664570208,0.2887731845271531,0.3194589632115552,0.2815845762233221,0.5106102355537309,0.2107472135317407,0.6038415059853256,0.3452184260921819,0.6225654190374051,0.112629540322922,149.2761376296913,0.1203847006800958
0.4706042110919952,0.4317715764045715,0.9999598264694214,0.4723192155361175,0.4217553734779358,0.9998390674591064,0.4740708470344543,0.4204147756099701,0.9998401403427124,0.4761059880256653,0.4187252521514892,0.9998218417167664,0.4685222804546356,0.4244842827320099,0.9998289942741394,0.4675852358341217,0.4252213835716247,0.9998038411140442,0.466827243566513,0.4259819090366363,0.9997742176055908,0.4830816090106964,0.4168640673160553,0.9997458457946776,0.4701835215091705,0.4264601171016693,0.9997510313987732,0.4765773713588714,0.4385381042957306,0.9999029636383056,0.4723739326000213,0.4413299858570099,0.9998877048492432,0.5069621801376343,0.4545937776565552,0.9999398589134216,0.4668443500995636,0.4707404673099518,0.999874234199524,0.4861887097358703,0.4982820749282837,0.9967153072357178,0.4526170790195465,0.5174998641014099,0.9555756449699402,0.4488793909549713,0.4906901121139526,0.9974983930587769,0.4482054412364959,0.5448854565620422,0.9841141700744628,0.4378900527954101,0.4872160851955414,0.9897027015686036,0.448527455329895,0.5603155493736267,0.9738886952400208,0.435991495847702,0.4856159389019012,0.99092435836792,0.4506764411926269,0.5585411190986633,0.974849283695221,0.4401507377624511,0.4853960871696472,0.9893245697021484,0.4514315724372864,0.5534529089927673,0.9720680713653564,0.501497745513916,0.5908289551734924,0.9998140931129456,0.4767476618289947,0.5949285626411438,0.9995786547660828,0.4920026957988739,0.6853454113006592,0.9832003116607666,0.4750403165817261,0.6902177929878235,0.9636654257774352,0.513462483882904,0.7534012794494629,0.9625168442726136,0.4809576869010925,0.7734278440475464,0.813011646270752,0.5198020339012146,0.757879912853241,0.885078489780426,0.4864074289798736,0.7855411171913147,0.6940574645996094,0.5080098509788513,0.7935198545455933,0.9655864238739014,0.4748341143131256,0.8045136332511902,0.8417027592658997,0.0511248938250336,0.073323491559418,0.0946306141701418,0.120234678552995,0.066133759074298,0.0677411116222968,0.0699864593732142,0.1384658962665204,0.0072635621083047,0.094008466695091,0.0414441543270896,0.1432274540297076,0.2461307062485324,0.1632478696400954,0.4534748353935691,0.5482875269909383,0.9642542849412604,0.8055330495813533,1.182324923358687,0.7824986185804605,1.2032011672398752,0.7496495953167505,1.1175850890469528,0.2665337936488994,0.2330842291182417,0.6402273652288837,0.1339593352237048,0.536376889166633,0.0898803143309324,0.465647299590407,0.0906673688561496,0.2318017550098915,0.0294208345780747,136.7849037509894,0.2118406550443804
0.4689303934574127,0.4320917427539825,0.9998640418052672,0.47017303109169,0.4229248166084289,0.9996823072433472,0.4717599749565124,0.4225618243217468,0.9997150301933287,0.4733851253986358,0.4216679632663727,0.9996891617774964,0.4668926000595093,0.4259687960147857,0.99956077337265,0.4661920666694641,0.4269984066486358,0.9994552135467528,0.4655758738517761,0.427950769662857,0.9993818402290344,0.4803566634654999,0.4205893576145172,0.9996482729911804,0.4700055718421936,0.4266242980957031,0.9991195797920228,0.474416047334671,0.4408070743083954,0.9997806549072266,0.4714183211326599,0.442327618598938,0.9995993375778198,0.5042628049850464,0.4585316479206085,0.9999340772628784,0.4750475585460663,0.470603197813034,0.9998350143432616,0.480761855840683,0.4978817999362945,0.9939908981323242,0.4628537595272064,0.5063778758049011,0.9003954529762268,0.4606665968894958,0.5046573281288147,0.9916024208068848,0.4546153843402862,0.5133892893791199,0.9452646374702454,0.4538479447364807,0.5088106989860535,0.9820367097854614,0.4501635730266571,0.5209386944770813,0.9312326908111572,0.4529328346252441,0.5054484605789185,0.9831659197807312,0.4551169276237488,0.518680989742279,0.9329674243927002,0.4559814631938934,0.5047301054000854,0.9774987101554872,0.4579976499080658,0.5167832970619202,0.9301626086235046,0.5074100494384766,0.5974605679512024,0.999577820301056,0.4840238988399505,0.5976527333259583,0.9994736313819884,0.512363612651825,0.6917381882667542,0.9841144680976868,0.4794465005397796,0.6909420490264893,0.9666088819503784,0.5221769213676453,0.769012987613678,0.9657694101333618,0.4833844006061554,0.7751848697662354,0.8311761021614075,0.5248180627822876,0.7725686430931091,0.8898271918296814,0.4872370660305023,0.7884472608566284,0.7222474813461304,0.5120313763618469,0.800117552280426,0.9683983325958252,0.4738562405109405,0.8044393062591553,0.8568087220191956,0.0779902992265762,0.0607464367638427,0.062399010918185,0.0697106500917603,0.0826781601700454,0.0832212982998205,0.0822577737264195,0.0667360949389603,0.0621240508903275,0.0768381869705241,0.0764618232570241,0.074977238442589,0.1820898392847216,0.2332536056605193,0.4213379672469304,0.4631371735083372,0.2877581977308212,0.5264428099418452,0.2204176613910662,0.4759225751109891,0.0975126792560435,0.4396361341833286,0.1119689541506697,0.2207222339107707,0.2644746416456567,0.1110599979166802,0.2087988641348034,0.1591252939233741,0.0911009361246787,0.264956684704074,0.1195208108219425,0.0960556354200692,0.0010385676632175,98.97480125811904,0.2484562005207925
0.4712748825550079,0.4332149922847748,0.99987131357193,0.4721790552139282,0.4232005178928375,0.9997058510780334,0.4735985696315765,0.4235343635082245,0.9997355937957764,0.4751441776752472,0.4231862723827362,0.9997128844261168,0.4692458212375641,0.4274032115936279,0.999591052532196,0.4685461819171905,0.428465873003006,0.9994909167289734,0.4678786098957062,0.4294392466545105,0.999424159526825,0.4821206331253052,0.4219447076320648,0.9996782541275024,0.4720089137554168,0.4271485507488251,0.99916672706604,0.4766395688056946,0.4420783221721649,0.9997934103012084,0.4737923741340637,0.4432549178600311,0.9996132850646972,0.5050580501556396,0.4561623036861419,0.999938428401947,0.4811165034770965,0.4706964492797851,0.9998229742050172,0.4883453249931335,0.4995974600315094,0.9921897053718568,0.4718375504016876,0.5171733498573303,0.8407344818115234,0.473507821559906,0.5132265686988831,0.9885985851287842,0.461361289024353,0.5202082395553589,0.901910662651062,0.4667432904243469,0.5207121968269348,0.9782398343086244,0.4569493532180786,0.523755669593811,0.8869626522064209,0.4650200009346008,0.5157231688499451,0.979260265827179,0.4583274722099304,0.5191885828971863,0.8892307877540588,0.4676004350185394,0.5136606693267822,0.9710182547569276,0.4615022838115692,0.5180668830871582,0.8866850137710571,0.5143035650253296,0.6000317335128784,0.99955815076828,0.4920339286327362,0.6013348698616028,0.9994720220565796,0.5160293579101562,0.6922550201416016,0.9852343201637268,0.4864063262939453,0.6908984780311584,0.9691303372383118,0.5228674411773682,0.7742720246315002,0.968637466430664,0.4842467308044433,0.7780965566635132,0.8473503589630127,0.5258693695068359,0.7813377380371094,0.8933176398277283,0.4874525964260101,0.7924254536628723,0.7456685900688171,0.5136206150054932,0.8028971552848816,0.9707196950912476,0.4738258123397827,0.8044558167457581,0.8700213432312012,0.1249559979984676,0.1343010677906737,0.1390509127535957,0.141677380175137,0.129605167625997,0.1245702697889017,0.1197571349928151,0.0699551781333895,0.0890209504359848,0.058544955034677,0.0584527036712047,0.2606694979426299,0.1738115279301983,0.6263063932522906,0.7399097190549163,1.2751077438586913,1.6558579745277082,1.5142389409206902,2.157836761078382,1.579707796275673,2.14240554888481,1.4941316050379363,1.997560546143795,0.189133058687762,0.1212356796338651,0.098996760415055,0.0117527205992734,0.0413220884056127,0.0226331996729746,0.0949398566192477,0.0114480719848695,0.050245617450648,0.0255870883326325,81.74222983530439,0.2500417217106474
0.4752631485462188,0.4344160854816437,0.99985533952713,0.4766529500484466,0.4233590364456177,0.9996687769889832,0.4781535267829895,0.4243921935558319,0.999703288078308,0.4797832667827606,0.4240703582763672,0.9996790885925292,0.4732796251773834,0.4289499223232269,0.9995580315589904,0.4723109006881714,0.4302176833152771,0.9994611740112304,0.4713534116744995,0.4314042031764984,0.9993978142738342,0.4844056069850921,0.4224098622798919,0.9996518492698668,0.4730315208435058,0.4299341440200805,0.9990723729133606,0.4784345328807831,0.4428441226482391,0.9997838139533995,0.475053995847702,0.4447397291660309,0.99959397315979,0.5128759741783142,0.4599542021751404,0.9999356269836426,0.4825340807437897,0.4763140678405761,0.9998008608818054,0.4986599385738373,0.5177482962608337,0.9912708401679992,0.4708853363990783,0.5418186187744141,0.8094516396522522,0.4703852832317352,0.5556153059005737,0.9869757890701294,0.4753848016262054,0.5735923051834106,0.8811689615249634,0.4670704901218414,0.5711857676506042,0.9753783345222472,0.4763678610324859,0.5930127501487732,0.8620460629463196,0.4645887315273285,0.5683783292770386,0.9762033820152284,0.4769951999187469,0.5881190299987793,0.8639803528785706,0.4663392305374145,0.5634490847587585,0.9659945368766784,0.4773090779781341,0.5827488303184509,0.8585795164108276,0.5205410122871399,0.6009483337402344,0.999381959438324,0.4960731863975525,0.601459801197052,0.9993629455566406,0.5186696648597717,0.6942344307899475,0.9859171509742736,0.4866518974304199,0.6912037134170532,0.9712704420089722,0.5233017802238464,0.7755791544914246,0.9707127809524536,0.4848499894142151,0.7785496115684509,0.8616145849227905,0.5252997279167175,0.7844507098197937,0.8870781064033508,0.487725555896759,0.7921587824821472,0.7637822031974792,0.5133087635040283,0.8045427203178406,0.9716763496398926,0.4734420478343963,0.8052175045013428,0.8813313245773315,0.2688707886190555,0.2508538078939062,0.2411417441541959,0.2453868535644291,0.2376367044308437,0.2409719758815126,0.2429316660927133,0.2769185079251696,0.2864065720853671,0.3262476633140407,0.329850696126728,0.2865070499362139,0.256688534578804,0.930157280813292,0.2657264210844035,1.791446180058933,1.181488108171319,1.94868037620412,1.2019111096634076,1.8612934372764585,1.306145577124701,1.7844111778245084,1.2790774756964896,0.2214696782470626,0.1735187823578146,0.1747443618013529,0.075515196829819,0.0101128612221736,0.0998036148663166,0.0305788070054912,0.1827194998792019,0.0975632140041493,0.0551934251891263,168.88392247765572,0.1017627299685416
0.4819825291633606,0.4403468370437622,0.9998624324798584,0.483280748128891,0.4284572601318359,0.9996784925460817,0.4855085015296936,0.4276348352432251,0.99971204996109,0.4875856041908264,0.4265257120132446,0.999691128730774,0.4795039892196655,0.4338492155075073,0.999576449394226,0.4788475334644317,0.4348858594894409,0.9994879364967346,0.4781887829303741,0.4357459545135498,0.9994322657585144,0.4935522675514221,0.4236519932746887,0.9996609091758728,0.4809798300266266,0.4352225661277771,0.9991063475608826,0.488364577293396,0.4472778737545013,0.999796450138092,0.4835881292819977,0.4516721963882446,0.999616801738739,0.5219801068305969,0.4628389477729797,0.99993896484375,0.4853926301002502,0.4843787252902984,0.999800980091095,0.5256351232528687,0.5330343842506409,0.9914720058441162,0.4776141047477722,0.5475788116455078,0.8080059885978699,0.5119560360908508,0.5984841585159302,0.9873113632202148,0.4704791307449341,0.612668514251709,0.8803076148033142,0.5102007985115051,0.6197559237480164,0.9758856892585754,0.4711461961269378,0.6327347159385681,0.8563047647476196,0.5030496120452881,0.6170620918273926,0.9766463041305542,0.4730385541915893,0.6314770579338074,0.8585290908813477,0.5017175674438477,0.6112642288208008,0.9662998914718628,0.4739405810832977,0.6252514719963074,0.8530048131942749,0.5278806090354919,0.6017414331436157,0.9993286728858948,0.5018466114997864,0.6018087267875671,0.9993594884872437,0.5244060754776001,0.6952453851699829,0.9866136908531188,0.4869459569454193,0.6887037754058838,0.9730596542358398,0.5236253142356873,0.7756738066673279,0.9726258516311646,0.4875222444534302,0.7765680551528931,0.8742339015007019,0.5248070955276489,0.7853430509567261,0.882073163986206,0.4920457899570465,0.7878655791282654,0.7806375622749329,0.5164368152618408,0.8036530613899231,0.9721927642822266,0.4752815365791321,0.8051847219467163,0.8912448883056641,0.2501183290170912,0.2444208692553291,0.2301326207190635,0.2265351797389423,0.2167197659901747,0.2054375512180194,0.2019364031371819,0.206899734108967,0.1951792165770778,0.2511654456705715,0.2488343280871682,0.1962182159881072,0.1694310728242273,1.027175732389838,0.0876729067980909,2.3707550935898767,0.7280592124939917,2.674066968192212,0.7536847769866715,2.7336599354698463,0.7587535556351338,2.6919052626280973,0.7689466609433157,0.1762728312705596,0.1298223335677414,0.1939774494601468,0.2768034666194492,0.0465676269061363,0.5904993786956817,0.0631938032442234,0.602170460256446,0.1034281155438154,0.7024452825875933,129.52367411265018,0.2305395841174087
0.4888160824775696,0.4451231062412262,0.9998739361763,0.4901441931724548,0.4328473210334778,0.9996964335441588,0.4922891855239868,0.4312220215797424,0.9997296929359436,0.4944539964199066,0.4296634495258331,0.9997106194496156,0.4855031073093414,0.4378737211227417,0.9996013641357422,0.4844680726528168,0.4387978315353393,0.9995198249816896,0.4838014245033264,0.4394617974758148,0.9994656443595886,0.4997998476028442,0.4265728890895843,0.999682068824768,0.4859138429164886,0.4394632279872894,0.999155580997467,0.4957136809825897,0.4512883722782135,0.99981290102005,0.4903169274330139,0.4565221071243286,0.999644100666046,0.5285173058509827,0.4630500674247741,0.999944031238556,0.4875779449939728,0.4895865023136139,0.9998051524162292,0.5559742450714111,0.5171642899513245,0.9920669198036194,0.4767695069313049,0.5447810888290405,0.8168792724609375,0.5791923403739929,0.5569599866867065,0.9880889058113098,0.4605998396873474,0.5905017256736755,0.8889725208282471,0.5840719938278198,0.569874107837677,0.9770547151565552,0.4584501981735229,0.6110559701919556,0.8642212748527527,0.5812463760375977,0.5702808499336243,0.9779320359230042,0.4599142074584961,0.6098570227622986,0.8668665289878845,0.5789549350738525,0.5655926465988159,0.9683977961540222,0.4611490368843078,0.6030399203300476,0.8617043495178223,0.5315971970558167,0.6062924265861511,0.9993029236793518,0.5038604736328125,0.6056389808654785,0.9992974400520324,0.5275050401687622,0.7009202837944031,0.9865179061889648,0.4960758984088897,0.6900370717048645,0.9749298691749572,0.5221864581108093,0.7762562036514282,0.973781943321228,0.5069816708564758,0.7736077308654785,0.8854041695594788,0.5227429866790771,0.7857633233070374,0.879326581954956,0.5115630030632019,0.7831775546073914,0.7955271005630493,0.5132578611373901,0.8049873113632202,0.9722656607627868,0.4986892342567444,0.8046063184738159,0.9004327058792114,0.1001782207981449,0.1171399443119613,0.1166199577334568,0.1149852963127993,0.1065468061582155,0.1111772145086358,0.1094417245247954,0.1202257935576105,0.108538597949841,0.0963275370102033,0.0825301877285242,0.1588625139670735,0.0264731249563963,1.1313547818025678,0.3765279023386765,2.32066602454605,0.8063252767631629,2.616862108189953,1.097954978004084,2.637574043485812,1.131240382938638,2.5120894406372365,1.0496000517767428,0.147026449497121,0.1583662566703411,0.1645007535230733,0.5519514879043775,0.1615852582159774,0.81027833030871,0.2133691468896295,0.8685101512978867,0.2987534952131369,0.7437618444301146,161.97548805276767,0.273824944559013
