vel_kp_0,vel_kp_1,vel_kp_2,vel_kp_3,vel_kp_4,vel_kp_5,vel_kp_6,vel_kp_7,vel_kp_8,vel_kp_9,vel_kp_10,vel_kp_11,vel_kp_12,vel_kp_13,vel_kp_14,vel_kp_15,vel_kp_16,vel_kp_17,vel_kp_18,vel_kp_19,vel_kp_20,vel_kp_21,vel_kp_22,vel_kp_23,vel_kp_24,vel_kp_25,vel_kp_26,vel_kp_27,vel_kp_28,vel_kp_29,vel_kp_30,vel_kp_31,vel_kp_32
0.10017822079814494,0.11713994431196136,0.11661995773345682,0.11498529631279934,0.10654680615821555,0.11117721450863582,0.10944172452479542,0.12022579355761055,0.10853859794984105,0.09632753701020334,0.08253018772852423,0.1588625139670735,0.026473124956396366,1.1313547818025678,0.3765279023386765,2.32066602454605,0.8063252767631629,2.6168621081899532,1.097954978004084,2.6375740434858117,1.131240382938638,2.5120894406372365,1.0496000517767428,0.147026449497121,0.1583662566703411,0.16450075352307333,0.5519514879043775,0.1615852582159774,0.81027833030871,0.2133691468896295,0.8685101512978867,0.29875349521313693,0.7437618444301146
0.17612631405073498,0.19464890294131632,0.19491099905906495,0.19894267870571436,0.16993479958615382,0.16177856988704648,0.1555994542738139,0.21958748504309367,0.14409531543602008,0.19020554288493555,0.17223159013328176,0.09583001795352229,0.1929964666791283,0.31173627683614835,0.16695424386487195,0.9310219042561266,1.0710611198337006,1.2362897227548606,1.2650907003424101,1.3254557245412273,1.276696836482145,1.244472190667173,1.1832826856796612,0.3092950081561302,0.5012405731011765,0.5341235389883057,1.0013601110896602,0.10298919699149482,0.9988622344317237,0.2828971516766004,0.9781657174522886,0.06414427920448477,0.9871883966022239
0.13499092131353513,0.13430338083879884,0.1364969848681714,0.13420230722888152,0.13087625924274154,0.12505209818760685,0.12060495356911013,0.1423020766117516,0.11773416765078737,0.133148969239872,0.13291666181686795,0.11053882009502672,0.13986556540187273,0.08351383774598792,0.11492964116120265,0.21116543947093222,0.43323398323252676,0.2857592802091781,0.4249709496232309,0.31422111088511834,0.4155697787228475,0.29148429385860414,0.4202528257211904,0.1820782952160246,0.18066051718702286,0.27644655633357695,0.15031224796071294,0.0605080217245504,0.1021899094170316,0.09616543624439748,0.15026258664125644,0.01974297208424744,0.061479937986069724
0.13847663720295747,0.16218614829144404,0.15555895260644084,0.14616654853558414,0.1665482780102803,0.16802920960392845,0.16467422024611117,0.15603756109787217,0.14914686294733923,0.10388150014674216,0.11736985936434949,0.06211686482424138,0.14549066819416934,0.2868418278874206,0.059279433098130496,0.6085400278717795,0.31510201373294294,0.7281141473369914,0.45151977322249504,0.6902879156177885,0.4878244565945203,0.6535033295090172,0.46353255414158195,0.05044248177402282,0.06274391134177362,0.13430681497694674,0.1080294512941031,0.08555297524241179,0.013063856377707185,0.10635614792815437,0.09713664389947341,0.05407672619064673,0.11158800511161453
0.45259546391446515,0.4300746555406149,0.4157303142099154,0.3963714417264588,0.43357938131393337,0.41720478641818964,0.3925514775962047,0.25386724077441325,0.2547807772020823,0.33880168482781753,0.3709748823429566,0.19728897965643952,0.07398954865838793,0.8579667433169964,0.3467121291148292,1.8378180663251336,1.4553657696030349,2.2668626545559314,1.6654012829213702,2.3834695125567196,1.7107066195558644,2.249122759879097,1.6418523845133857,0.11382477249606629,0.09258421851584532,0.09972834709650544,0.07840059745969793,0.07384438324743334,0.06934896423716222,0.1515710174318257,0.10626013679667992,0.15942491768708245,0.021760757237903765
0.2787700175574336,0.28223392116440077,0.27288769882403624,0.26794233975799925,0.2958332562836518,0.29346776355330795,0.29106332014962777,0.2202762043710973,0.2726746909354244,0.22671825496559803,0.239885053922527,0.2552912330658033,0.09201714370565382,0.8297586642124319,0.636211982439793,1.3765130119968783,1.4739686838269825,1.4717456074790247,1.7178179224782544,1.4497710819858725,1.738078643146837,1.4231208259571129,1.6658528075737133,0.09956147116423383,0.08139450707740041,0.14847277462201014,0.16799246029375853,0.020912496030407752,0.3590934592005216,0.030109305187314948,0.43216528560060885,0.054084392877953816,0.15661077792534328
0.26349053555520885,0.21833361626867814,0.19047251730662967,0.16369215093030712,0.3118004224968879,0.3323434443448,0.354787756655444,0.1522048458172429,0.3560014555722517,0.22021194514316486,0.3184132937786776,0.05704529167270982,0.620709420451163,0.23903081655511024,0.787343990633441,1.073974374530556,2.046894377755049,1.3474978113209766,2.341219968055422,1.3800751090608994,2.390845236109676,1.3178074193142577,2.2857377271329034,0.48378630163687547,0.6187658023415006,0.7260440405762992,1.0581279278044857,0.23913966435760461,1.4218443633666282,0.10019984538992882,1.6085928780117411,0.34106380852744145,1.156171614410536
0.33587462767101395,0.3172665448564665,0.30290138965801094,0.28684868539153935,0.33930285684958517,0.3360840898870827,0.32726751486312977,0.2452266799856882,0.35435103578390725,0.3357033382672404,0.36696417107269835,0.17524555085649512,0.41157491737572516,0.47790428560898485,1.0541196325712725,1.3274513669612014,1.950873343472666,1.8060021548221121,2.2156731051752545,1.9746853260173318,2.2371659951614626,1.8413284391158138,2.174476648426152,0.270712479061168,0.19109486266103307,0.22080038232119453,0.15661932403469211,0.09246926978925823,0.7443076318190603,0.22909555410735039,0.8273495013019831,0.07415910258763504,0.755694089450467
0.05821404490843654,0.04757188352080167,0.04825484362083508,0.051976758592297466,0.052698174138350005,0.05592549875202133,0.05557457754059661,0.06095157542178275,0.03373099386407096,0.047388440853170476,0.06956012716230521,0.10704142117567651,0.07488191085611051,0.28950316809720655,0.4776026765235252,0.7260132636390051,0.7247308295706888,0.6087211414439527,0.8751678046749762,0.5439431386256033,0.885103352656293,0.5674658045254451,0.7974368742880974,0.20804254349551982,0.15493279516902686,0.23823542295464437,0.5406952443700432,0.13867067429419222,0.45353654145325495,0.14194723666374637,0.538780224255299,0.040613568341620894,0.27920967265765073
0.05159963657312652,0.03818285186552784,0.034215920177443446,0.032692696948366386,0.05022828533399268,0.049871776414018236,0.044264829051701114,0.01638275039840312,0.025295893674606693,0.04702772390072897,0.04661591924654628,0.10499757940997798,0.13122262062977286,0.07879998096308317,0.22592370535660689,0.33894469668189325,0.6282648131359808,0.4709133413984425,0.7832295501885315,0.24570690661847353,0.8209392885922312,0.2895271220832362,0.7662499221608996,0.09200088318534037,0.11814907860535115,0.10614623009439715,0.13935265713144598,0.059357140999207435,0.14725472632154926,0.039782546332025444,0.1822612597710058,0.022835288543331927,0.10974422871712151
0.10609637306809551,0.1010961325230083,0.09840806264770986,0.09566623713048694,0.10683700195520512,0.11000598542172768,0.11001602155255671,0.10921815247614476,0.1202773012807039,0.10258573759639232,0.11483766010105334,0.10324230585016542,0.11797378119754341,0.5665979187988465,0.9186811021628146,2.32872041015729,2.2274775259202224,2.824234088822492,2.502111385144593,3.207485207195687,2.448012395603132,2.96562359299225,2.3313746606132195,0.040758114461352045,0.06637984475002903,0.07599635521681157,0.06857262186760488,0.0728463455731978,0.06255248197797851,0.06570726633815346,0.07053549988614617,0.017709425213060993,0.04441555662175054
0.10309919576046511,0.09564916288023516,0.10144416565362158,0.10702596708093343,0.08717263616099095,0.08694080261064625,0.09406725826908931,0.10355116521250872,0.0850736665691565,0.11182455991468966,0.08958859369651062,0.302217908391726,0.23823396861212046,0.5641379772816174,0.8698857450476307,0.8431265954728727,1.9417453260580666,0.9037506405966262,2.2689797222984307,0.9402865524487292,2.314931121225456,0.9499157951909775,2.186507484397747,0.1698742517359478,0.15065023628385643,0.11563849104351974,0.14881769903561734,0.019191647741265902,0.023242051887704545,0.018802144472490765,0.035770014554058115,0.026080655479739506,0.037784182006368815
0.25292824080628223,0.25413653968103705,0.24856325632196913,0.24819857612512686,0.2744561916106315,0.26256696488317505,0.25041450230331047,0.23107887861754975,0.26779411969259187,0.2516253267897664,0.25768674385499923,0.19430983913842734,0.22448279014297678,0.15799466858980124,1.3750526007847788,0.6328553476885814,2.5638390716921156,0.7555014755358868,2.7444220978242324,0.779397270670905,2.6350127981573412,0.7663782884258067,2.565670255447799,0.15609296482368742,0.21468322984416313,0.02261373868699714,0.18576947949453457,0.12414493430036433,0.02118943190272136,0.2764220108875093,0.04811235893213852,0.07353248008353441,0.034231277136028734
0.062277936620097986,0.06576154304203186,0.07045062676757034,0.0743527321002077,0.0664477999449388,0.07683453091897556,0.10934136454058381,0.09382977009258071,0.1215057903182516,0.0813416891610368,0.08201751714928789,0.1257629548898914,0.22933996621452543,0.1890963300482556,1.4200177351092809,0.8250785544558334,2.7559139849504333,1.2848714967771393,3.1087832476272355,1.43144612332794,3.226059610098929,1.3049886336008132,3.1298010963732144,0.12848287336746134,0.14396536910746685,0.29003265867402245,0.1232293485967198,0.609799416714348,0.24910132030009027,0.6197695318483268,0.3288346500787036,0.682796954149701,0.22122611868620867
0.1405826415673628,0.1390873232351839,0.14003438163741547,0.1357760246650728,0.14034681056465462,0.1551423338038088,0.16326042074164346,0.14510854503213272,0.12780988860403392,0.1497801533255522,0.16014039441824202,0.19733856025319707,0.1151535674252885,0.16101665875354648,0.6254031311553249,1.2766861128418758,1.147706640378727,1.4568566285075553,1.3324060733681355,1.4382943912727966,1.3828814338457125,1.3664431769417333,1.3237241295329367,0.12984522566963017,0.07655918611226252,0.5737373461575511,0.26451746008870436,0.821308162213835,0.0732609152104872,0.9317937670375903,0.12324020390842719,0.7412160157349765,0.16637501754460643
0.11550938506636144,0.1094308307628152,0.10867017838093551,0.11274455658944138,0.13342384903503168,0.1426673937172015,0.15220827626026115,0.13620944380711972,0.13804083524864866,0.12622167029169737,0.14252427743488955,0.12868669112119374,0.0873510296740839,0.1663758632910845,0.19717331210711744,0.3866808494760599,0.31852164382966935,0.34272717125125274,0.3051287899474961,0.3358550442662091,0.27352679742395214,0.34454354482323984,0.2743933321181061,0.23773725061058792,0.22366045265770296,0.26314864879803535,0.2216944054411101,0.12411005177475964,0.06876043585578798,0.16005524009355873,0.06938064579257887,0.14794711059858895,0.3666648018439174
0.1688113905922439,0.15181479404573975,0.1464306864928806,0.13443516422515117,0.17661905922246163,0.17568126653290445,0.16114432384354455,0.05716265414545517,0.09293583749713014,0.10750585402719907,0.16145545695740696,0.07982173205635266,0.026106517014959932,0.31527043532922744,0.6199443138696275,0.4314158249252426,1.2191758098975114,0.5236867151992429,1.410488878983633,0.5489608416922372,1.4388213746847482,0.5399927531667121,1.3870325589639432,0.04659058632770439,0.08164389706049252,0.15737610912178668,0.06310268588387558,0.023161003440175226,0.05255341366334118,0.03491874411852365,0.09280452375548703,0.07815722957602816,0.042269423254132854
0.3760246631413465,0.3466124450719163,0.31113635376093896,0.2858935207716803,0.3620200012963795,0.34177650852700275,0.3263914962948889,0.18866429603440069,0.1712889001648369,0.2784017160394947,0.29690205134520736,0.11343964167678554,0.34876178660787993,0.49258623384546874,1.2910342967137682,1.0734507693028201,2.3854486305663123,1.190166643926705,2.6763402680667854,1.1993895834542843,2.7008335569288993,1.1521788743858208,2.6204163102263864,0.06639646854030914,0.034981340540081035,0.08757292961094912,0.002805686929884442,0.16287466887179639,0.03547642148572951,0.26834229152625744,0.04968888675825257,0.13361430150501863,0.017833537727581814
0.29725179117036565,0.3157050272408118,0.32169136326532694,0.3199213649061997,0.29154859654487886,0.2862466777946853,0.2731824586900737,0.2485523567934773,0.21881901718977073,0.2807128137048769,0.23137092148106425,0.02579361592708402,0.2873807501944691,0.3333645731776747,0.9471392966288216,1.4543143710593247,1.730656996241226,1.7780279070994696,1.9301076950817215,1.8359275040997667,1.9268754132562018,1.7571972055018938,1.8710239304404466,0.3533102354523665,0.21622556826425368,1.0150338518132356,0.5023332810745084,0.7839899958946661,0.1432280871294562,0.9408682379537252,0.021637977565191067,0.7567803989050942,0.23729861523880452
0.24900419068738347,0.2695176543468817,0.2925733355445015,0.3246948312444706,0.23045965418230524,0.21553562683343605,0.19909456740183654,0.42680564846853286,0.1698649502218084,0.3053932127396479,0.22259330915429149,0.7212625611145694,0.05563365765077778,0.8623843374154351,0.5493277334488011,2.340931357351413,1.2774856886160795,2.6669231376517364,1.407662426396671,2.6001954347800176,1.424543234811149,2.448072839756064,1.4100276182057152,0.44494985145050675,0.3312354217639978,0.1598561708278944,0.3824378016533802,0.8831558670364885,0.0616028262312983,1.0402982955825342,0.1603692982244246,0.7198844935223537,0.03180596962844302
0.30003812929835755,0.29166023084231796,0.2865922739993416,0.2814526218845309,0.2673908769596082,0.25485682670071613,0.2484991754362634,0.29377732443051274,0.2205317112134067,0.261965620289591,0.29067542665450646,0.47050664273943854,0.19333394559138123,1.3470778211288983,0.31070420026297674,1.3520515188151492,1.530588451638249,1.480481182796509,1.9493853745644598,1.3563862904906323,2.0766281126912824,1.2458669956370179,2.0008997248504934,0.21133411607268343,0.2688655544291445,0.5014873376677742,0.3970179805041135,0.5532678783802035,0.14084060627481101,0.588063675105416,0.2527092532117937,0.5557511153566848,0.024966987788560303
0.04682381151178577,0.04103636183010175,0.04214258099070535,0.03992128921394853,0.031901501826991974,0.030436639759988483,0.031572857037400204,0.015438483601569911,0.03568845360745068,0.03955148468494351,0.0598362883487635,0.017792404134858327,0.22547084131616232,0.1882533632941933,0.15446627954132325,0.2687975046389902,1.146911684792384,0.3253624462927389,1.4036293808752947,0.37030365016533434,1.4098951262876,0.3138202529546476,1.3108857631704236,0.2159570389807606,0.21033553329239185,0.43391222556181785,0.14232101759483715,0.14665483498771337,0.0652415257448619,0.28687764609570987,0.09717225550590279,0.07371329992256158,0.05474954008302003
0.08331123581564552,0.08367895681457081,0.0835089257321046,0.07993575587093703,0.07967993795504734,0.08060079016518093,0.08066358479302173,0.08649305197672232,0.0788014463360001,0.0906221117560529,0.09074795365766355,0.04424561412177554,0.11564269257983259,0.364044762396897,0.4363606998781297,0.5622225962300941,0.23651747399935427,0.6821539819716778,0.3760186615094776,0.6329601704688703,0.6331325371612841,0.5826514779039323,0.6085275196587248,0.16820295427287107,0.1741458245559956,0.12509999881758627,0.15297344990763978,0.02604218502043396,0.06483675423972361,0.11600117159760895,0.05490016364280594,0.04412293542440484,0.010892264405770074
0.1275235169022961,0.12438523229526295,0.12310741021485698,0.1261415019871432,0.1382661583418834,0.13967186303887225,0.13571620343534696,0.10665271588320643,0.09381127984503157,0.10615623003958699,0.09864428199074324,0.2672609803376722,0.110826958801743,0.8309947926139973,0.6763400372637148,2.0486602379044574,2.4673858493718397,2.557896067320571,3.2769873780702765,2.4052191406678043,3.0702710813006737,2.2172919235284896,2.870680616239101,0.1725251022338753,0.13150568415115835,0.18059398416717715,0.06984852472939201,0.062050485637203126,0.029109445997646866,0.004733973537249198,0.031533721117033224,0.03912832987261418,0.0073348554431221045
0.3271505162410021,0.28841923897131333,0.28979506631174107,0.26073387431707973,0.2737073552874323,0.2631236913382767,0.25320267063466545,0.21348647551601102,0.2259820693263775,0.30203324421504363,0.3384503414612987,0.1994117046856392,0.3783679987071107,1.1104807799738843,0.4905260042565337,1.995328058385212,1.0568987605390583,2.2255861670665107,1.0117050687592173,2.2514442154160554,1.0542056343644755,2.1227138371037766,1.0634944264864628,0.2678732542841582,0.22166756290911893,0.17420693188998856,0.01930201860203683,0.02385827242288321,0.2684617680625716,0.032826538604023535,0.3559388508698088,0.09183862199546555,0.15949023859220107
0.0570326513524541,0.06795205503978896,0.06483648236404721,0.06652704602045331,0.09028393786395922,0.09040900455573782,0.08592057927268007,0.11801781831992122,0.11932301085650707,0.10794197295027566,0.11569160165791266,0.134221528059097,0.10507346528469977,1.2251738630487943,0.5013898375873787,2.317796354065599,1.2199924872698866,2.4542277823671284,1.381826872838059,2.0719897065403208,1.3922506955817993,2.141508809721721,1.3326613582963198,0.13883246561393472,0.12263985931409435,0.23654111883824064,0.2509611989383717,0.09933352196613005,0.5731849852627741,0.12892019973440905,0.6069241795178576,0.05403700045580179,0.7076011469026272
0.0636413514288898,0.07080121308053092,0.08861863525630272,0.09937529631723015,0.054654797142380696,0.053504867804277365,0.05090608263054686,0.10766796245779811,0.0570149724223008,0.08769720556185487,0.0560507142621453,0.014149709917397422,0.04409891369278782,0.9461334199082087,0.7073995331558829,2.45126110446447,1.689752741680331,3.1748261284432164,1.9504366531035924,3.876407422370488,1.9254452257564973,3.4811196943442293,1.8073157147624903,0.13650957672580585,0.1713459904415697,0.22099544953599382,0.5563595238618372,0.07190583812530052,0.7049927888044485,0.0862020097337187,0.8398530044814685,0.20799042912434051,0.5745356122764663
0.30041519185426513,0.2861258416916917,0.29366355329708094,0.30149944645505483,0.26421409771075394,0.2642256364374861,0.26317519715611887,0.2973927337598216,0.24955126072905742,0.3073902723208356,0.2769898654087675,0.19997927790424447,0.18595223892595475,0.1954215259977477,0.19277009001977474,0.6544406372450361,0.6759837454958871,0.7917545953198,0.8211727124051438,0.8767886722707906,0.8866010130291926,0.8162524998340802,0.8593041896853172,0.30140518115783194,0.3577705229645623,0.512232909338192,0.6345493066769597,0.07369044916015262,0.5804179973079848,0.06328205634999524,0.525835733870823,0.16127879946274432,0.48732665455658164
0.13223744073231256,0.13872464859523218,0.14419807681352212,0.1526451918854763,0.12665929559689526,0.12026048744340241,0.11804592325149865,0.09531852604831133,0.0800254304648354,0.13632235269310794,0.09920388745358988,0.09767781362537731,0.05469077931979767,0.16374515808295642,0.12151248610097631,0.5424942313274399,0.46109768831675396,0.7949722680814393,0.5766500136761055,0.8967315613964221,0.5916142688600539,0.8260515728737181,0.5485224404521967,0.032105695382816005,0.03335443081930144,0.09389479503366695,0.049298528421494216,0.006091472977711803,0.04580617502050547,0.08855554340842421,0.04938511745551682,0.06686550892351695,0.11951786442084433
0.21438149711926202,0.23261111297912282,0.23170799583419838,0.2228741716774757,0.19849695885762142,0.19124386953854694,0.18642670649994936,0.16138695275994844,0.12544213520023756,0.19583414504784952,0.1505634813878508,0.09422275889675158,0.07053654525579482,0.3081652380030237,0.5580550907741998,1.8152828148021103,1.7123401202410444,2.258326639486014,2.0119007609217605,2.3900854648608885,2.0649135423512317,2.235252596936016,1.967314298874658,0.04396590751078114,0.026738176809977195,0.07156437030263692,0.08817147957422115,0.04806076322427979,0.13862184927901583,0.020672765794445724,0.12344773158859573,0.051581558675204545,0.08141483850091752
0.37688815207974935,0.37634571551902385,0.3646653636956779,0.3521782161385304,0.37335509287973534,0.3592820220315539,0.3413642802285556,0.26473216695363216,0.22677741328808096,0.29531790579068506,0.3149091618565034,0.4279556610428686,0.11236177780969964,1.7782495474841635,1.0517436831772335,2.359077138774021,2.1633773185751357,2.4634201102859206,2.2412442143546016,2.3246595141093813,2.2434253240736357,2.2986299056992747,2.1955656697865913,0.1374283871383855,0.15652615563310507,0.08565441676082224,0.03610065539103855,0.07498895759937099,0.021342071186158332,0.07891316795819645,0.023731257458675176,0.07638219788269138,0.06308273977465692
0.2760863538243164,0.2641356369001975,0.2511163559132857,0.23503473714030879,0.27890403131250285,0.28547551217921013,0.28507361989638647,0.167926378514525,0.24753400012289098,0.19957629649571262,0.22607900197116781,0.126929019007481,0.03813637394952458,0.5875189324832193,0.6064972980640816,1.4768126351175632,1.820290112850349,2.1442661782371824,2.1652904068816716,2.1684246022376152,2.2379549129412695,2.0523647112478502,2.146040875173293,0.14330985349434466,0.06304638384499628,0.28193945582000907,0.21937589610824568,0.009821355953290327,0.22579786270472918,0.12051291175102617,0.16885146020213315,0.029984511176948503,0.2045723649358481
0.4929405885043003,0.41241552559291794,0.3657083967196036,0.3323772438790372,0.5503315868452526,0.5717213035410222,0.5961631298753551,0.2745373651707408,0.57653830160747,0.4396792068415791,0.5703638647225704,0.030606162370149532,0.831072791584149,0.3649146898140352,1.1907520577293316,0.08608025620996694,2.692951292341268,0.6303257706803472,3.051207878878614,0.6491154637406215,3.0530912926902554,0.36943062893820405,2.904676674241859,0.5929099757259528,0.7031577583197433,0.630087901919548,0.9959204161337815,0.08944874678999087,1.3799341809922192,0.05375779711541544,1.574727661043591,0.14051408967442505,1.194882904221338
0.3574296752672079,0.34419693390089046,0.3392312608085396,0.33475783819852095,0.3699032128554481,0.3797004774992192,0.3891664067601073,0.31779739933461637,0.3688299943562714,0.3327946305656178,0.37680490058828564,0.5934411747715646,0.5165564456456697,1.6547702354436307,1.325819615412851,2.67654829383611,1.7347336530981599,3.77557228103549,1.8416003376566892,3.6975419777871434,1.7808594034497542,3.232098186495199,1.7155586435651233,0.3195105613628678,0.2900967844158528,0.3465691591936986,0.404073906090252,0.06663758418195866,0.8399495982835946,0.03951468700247925,0.9203421306227868,0.020023902932518472,1.0346603129505265
0.06010158873057826,0.06260853448624312,0.06712603421581524,0.06967738759846406,0.04989818091481236,0.04678945110915925,0.04563690027959635,0.07676321964087708,0.0788362169321623,0.0741377478118801,0.08018612886665982,0.22610237018619947,0.03201408408193134,0.24150073887256213,0.23553078296879382,0.2178900836781699,0.4160244809547332,0.10578032918141615,0.47223193629739113,0.13741727421934663,0.4853425442129687,0.11655968122122654,0.48171195996473276,0.2327250298229136,0.2573802028331572,0.11682363597400322,0.39505877008450435,0.04669607724913611,0.3683236016935018,0.05111797097315474,0.4411342923580021,0.02132967832695202,0.12269796255937725
